source_code,source_concept_id,source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
1000372,0,DelphiR2,PICU | PICU | Head circumfrence,Subsumes,3030606,Fetal Head Circumference estimated from gestational age by method of Merz 1988 (US),LOINC,Measurement,02-20-2024,12-31-2099,
1000372,0,DelphiR2,PICU | PICU | Head circumfrence,Subsumes,3035763,Head Occipital-frontal circumference Percentile,LOINC,Measurement,02-20-2024,12-31-2099,
1000372,0,DelphiR2,PICU | PICU | Head circumfrence,Subsumes,3044843,Fetal Head Circumference estimated from gestational age by method of Hadlock 1984 (US),LOINC,Measurement,02-20-2024,12-31-2099,
1000372,0,DelphiR2,PICU | PICU | Head circumfrence,Subsumes,3044869,Fetal Head Circumference estimated from gestational age by method of Chitty 1994 (US),LOINC,Measurement,02-20-2024,12-31-2099,
1000372,0,DelphiR2,PICU | PICU | Head circumfrence,Subsumes,3045404,Fetal Head Circumference estimated from gestational age by method of Jeanty 1982 (US),LOINC,Measurement,02-20-2024,12-31-2099,
PIP OBS,0,DelphiR2,PIP OBS,Maps to,4101694,Peak inspiratory pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
PNEUMONIA,0,DelphiR2,PNEUMONIA,Maps to,255848,Pneumonia,SNOMED,Condition,02-20-2024,12-31-2099,
POC U/S IMAGE CAPTURE,0,DelphiR2,POC U/S IMAGE CAPTURE,Is a,4037672,Ultrasonography,SNOMED,Procedure,02-20-2024,12-31-2099,
POSITIONING,0,DelphiR2,POSITIONING,Has asso proc,4041848,Positioning patient,SNOMED,Procedure,02-20-2024,12-31-2099,
FREQUENCY,0,DelphiR2,POSITIONING FREQUENCY,Has asso proc,4041848,Positioning patient,SNOMED,Procedure,02-20-2024,12-31-2099,
POST ANESTHESIA RECOVERY,0,DelphiR2,POST ANESTHESIA RECOVERY,Maps to,37204082,Post Anesthetic Recovery score,SNOMED,Measurement,02-20-2024,12-31-2099,
PRESSURE SUPPORT SET,0,DelphiR2,PRESSURE SUPPORT SET,Subsumes,3000461,Pressure support setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
PRESSURE ULCER BRADEN SCALE,0,DelphiR2,PRESSURE ULCER BRADEN SCALE,Maps to,21493166,Pressure injury risk level Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
PRESSURE ULCER BRADEN SCALE,0,DelphiR2,PRESSURE ULCER BRADEN SCALE,Subsumes,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
PRONE POSITION,0,DelphiR2,PRONE POSITION,Has relat context,4050473,Prone body position,SNOMED,Observation,02-20-2024,12-31-2099,
PSYCHOLOGICAL,0,DelphiR2,PSYCHOLOGICAL,Maps to,44803594,Psychological determinant,SNOMED,Observation,02-20-2024,12-31-2099,
PSYCHOSOCIAL,0,DelphiR2,PSYCHOSOCIAL,Has asso proc,4161194,Psychosocial assessment,SNOMED,Procedure,02-20-2024,12-31-2099,
PULSE,0,DelphiR2,PULSE,Maps to,4224504,Pulse,SNOMED,Measurement,02-20-2024,12-31-2099,
PULSE,0,DelphiR2,PULSE,Subsumes,3025965,Pulse intensity by palpation,LOINC,Measurement,02-20-2024,12-31-2099,
PULSE,0,DelphiR2,PULSE,Subsumes,3027018,Heart rate,LOINC,Measurement,02-20-2024,12-31-2099,
PULSE,0,DelphiR2,PULSE,Subsumes,4095610,Pulse characteristics,SNOMED,Measurement,02-20-2024,12-31-2099,
PULSE CONTOUR ANALYSIS,0,DelphiR2,PULSE CONTOUR ANALYSIS,Subsumes,40483580,Monitoring of cardiac output using pulse contour analysis,SNOMED,Observation,02-20-2024,12-31-2099,
PULSE OXIMETRY,0,DelphiR2,PULSE OXIMETRY,Maps to,4098046,Pulse oximetry,SNOMED,Measurement,02-20-2024,12-31-2099,
RACE,0,DelphiR2,RACE,Maps to,3046853,Race,LOINC,Observation,02-20-2024,12-31-2099,
RECTAL TUBE,0,DelphiR2,RECTAL TUBE,Has asso proc,4196932,Insertion of tube into rectum,SNOMED,Procedure,02-20-2024,12-31-2099,
REFLEXES,0,DelphiR2,REFLEXES,Has asso proc,4063469,Examination of reflexes,SNOMED,Procedure,02-20-2024,12-31-2099,
RENAL SYSTEM,0,DelphiR2,RENAL SYSTEM,Has relat context,4271678,Kidney structure,SNOMED,Spec Anatomic Site,02-20-2024,12-31-2099,
1000287,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | Continuous Renal Replacement Therapy (CRRT),Maps to,37018292,Continuous renal replacement therapy,SNOMED,Procedure,02-20-2024,12-31-2099,
1000287,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | Continuous Renal Replacement Therapy (CRRT),Subsumes,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000160,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | total intake,Is a,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000285,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | total output,Is a,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000044,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | Ultrafiltrate rate,Is a,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000079,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | Ultrafiltrate rate (ML/min),Is a,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000059,0,DelphiR2,Renal System | Continuous Renal Replacement Therapy (CRRT) | venous chamber clots,Is a,1989465,Continuous renal replacement therapy panel,LOINC,Measurement,02-20-2024,12-31-2099,
REPOSITIONING,0,DelphiR2,REPOSITIONING,Maps to,4205539,Repositioning,SNOMED,Procedure,02-20-2024,12-31-2099,
RESPIRATIONS,0,DelphiR2,RESPIRATIONS,Maps to,3024171,Respiratory rate,LOINC,Measurement,02-20-2024,12-31-2099,
RESPIRATORY RATE,0,DelphiR2,RESPIRATORY RATE,Maps to,3024171,Respiratory rate,LOINC,Measurement,02-20-2024,12-31-2099,
RHYTHM,0,DelphiR2,RHYTHM,Maps to,4168130,Biorhythm,SNOMED,Observation,02-20-2024,12-31-2099,
RICHMOND AGITATION-SEDATION SCALE,0,DelphiR2,RICHMOND AGITATION-SEDATION SCALE,Maps to,36684829,Richmond Agitation-Sedation Scale,SNOMED,Measurement,02-20-2024,12-31-2099,
SAFETY CONCERNS,0,DelphiR2,SAFETY CONCERNS,Is a,4158958,Safety procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
SAFETY FALL RECOMMENDATION,0,DelphiR2,SAFETY FALL RECOMMENDATION,Has relat context,4032527,At increased risk for falls,SNOMED,Observation,02-20-2024,12-31-2099,
SAFETY FALL RECOMMENDATION,0,DelphiR2,SAFETY FALL RECOMMENDATION,Is a,4158958,Safety procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
SAFETY FALL RECOMMENDATION,0,DelphiR2,SAFETY FALL RECOMMENDATION,Is a,4303554,Surveillance: safety,SNOMED,Observation,02-20-2024,12-31-2099,
SAFETY SCREEN,0,DelphiR2,SAFETY SCREEN,Is a,4158958,Safety procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
SCALES AND SOCRES,0,DelphiR2,SCALES AND SOCRES,Is a,4157120,Assessment scales,SNOMED,Measurement,02-20-2024,12-31-2099,
1000419,0,DelphiR2,SCALES AND SOCRES | Modified Early Warning Score (V2) | Modified Early Warning Score (V2),Maps to,40492202,Modified early warning score scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000362,0,DelphiR2,SCALES AND SOCRES | Richmond Agitation-Sedation Scale | Richmond Agitation-Sedation Scale,Maps to,36684829,Richmond Agitation-Sedation Scale,SNOMED,Measurement,02-20-2024,12-31-2099,
SDOH,0,DelphiR2,SDOH,Maps to,40192389,Social Determinants of Health,PPI,Observation,02-20-2024,12-31-2099,
1000294,0,DelphiR2,SDoH | SDoH | Age,Maps to,4314456,Current chronological age,SNOMED,Observation,02-20-2024,12-31-2099,
1000294,0,DelphiR2,SDoH | SDoH | Age,Subsumes,3022304,Age,LOINC,Observation,02-20-2024,12-31-2099,
1000149,0,DelphiR2,SDoH | SDoH | Education Level,Maps to,42528763,Highest level of education,LOINC,Observation,02-20-2024,12-31-2099,
1000332,0,DelphiR2,SDoH | SDoH | Gender,Maps to,1585838,Gender: Gender Identity,PPI,Observation,02-20-2024,12-31-2099,
1000332,0,DelphiR2,SDoH | SDoH | Gender,Maps to,46235215,Gender identity,LOINC,Observation,02-20-2024,12-31-2099,
1000332,0,DelphiR2,SDoH | SDoH | Gender,Subsumes,1585347,The Basics: Gender,PPI,Observation,02-20-2024,12-31-2099,
1000394,0,DelphiR2,SDoH | SDoH | Insurance,Subsumes,1585385,The Basics: Insurance,PPI,Observation,02-20-2024,12-31-2099,
1000394,0,DelphiR2,SDoH | SDoH | Insurance,Subsumes,36305135,Coverage type,LOINC,Observation,02-20-2024,12-31-2099,
1000394,0,DelphiR2,SDoH | SDoH | Insurance,Subsumes,40765798,PhenX - health insurance coverage protocol 011501,LOINC,Measurement,02-20-2024,12-31-2099,
1000394,0,DelphiR2,SDoH | SDoH | Insurance,Subsumes,46235654,Primary insurance,LOINC,Observation,02-20-2024,12-31-2099,
1000296,0,DelphiR2,SDoH | SDoH | Martial status,Maps to,3046344,Marital status,LOINC,Observation,02-20-2024,12-31-2099,
1000490,0,DelphiR2,SDoH | SDoH | Primary language,Subsumes,3043205,Language.primary,LOINC,Observation,02-20-2024,12-31-2099,
1000490,0,DelphiR2,SDoH | SDoH | Primary language,Subsumes,4072482,First language,SNOMED,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Maps to,3046853,Race,LOINC,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,1586138,The Basics: Race,PPI,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,3040025,Race [USSG-FHT],LOINC,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,40759212,Race [PhenX],LOINC,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,42868352,Race [HHS.ACA Section 4302],LOINC,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,43055686,Race OMB.1997,LOINC,Observation,02-20-2024,12-31-2099,
1000442,0,DelphiR2,SDoH | SDoH | Race,Subsumes,44816591,Race [AHRQ],LOINC,Observation,02-20-2024,12-31-2099,
1000094,0,DelphiR2,SDoH | SDoH | Religion,Maps to,4052017,Religious affiliation,SNOMED,Observation,02-20-2024,12-31-2099,
1000094,0,DelphiR2,SDoH | SDoH | Religion,Subsumes,4031696,Spiritual or religious belief,SNOMED,Observation,02-20-2024,12-31-2099,
1000094,0,DelphiR2,SDoH | SDoH | Religion,Subsumes,21492921,Religious or cultural beliefs [Reported],LOINC,Observation,02-20-2024,12-31-2099,
SEIZURE,0,DelphiR2,SEIZURE,Has associated finding,377091,Seizure,SNOMED,Condition,02-20-2024,12-31-2099,
SEIZURE,0,DelphiR2,SEIZURE,Maps to,4237721,Seizure observable,SNOMED,Observation,02-20-2024,12-31-2099,
SENSATION,0,DelphiR2,SENSATION,Maps to,4181044,Sensation observable,SNOMED,Observation,02-20-2024,12-31-2099,
SHIFT FALL OCCURENCE,0,DelphiR2,SHIFT FALL OCCURENCE,Has relat context,35810173,Job involves shift work,UK Biobank,Observation,02-20-2024,12-31-2099,
SIDE RAIL/BED SAFETY,0,DelphiR2,SIDE RAIL/BED SAFETY,Is a,4303554,Surveillance: safety,SNOMED,Observation,02-20-2024,12-31-2099,
SITE ASSESSMENT,0,DelphiR2,SITE ASSESSMENT,Is a,4297090,Evaluation procedure,SNOMED,Procedure,02-20-2024,12-31-2099,
SITE CARE,0,DelphiR2,SITE CARE,Subsumes,4021166,Care regime,SNOMED,Observation,02-20-2024,12-31-2099,
SKIN,0,DelphiR2,SKIN,Maps to,4265704,Skin observable,SNOMED,Observation,02-20-2024,12-31-2099,
SKIN CARE,0,DelphiR2,SKIN CARE,Maps to,4021165,Skin care,SNOMED,Observation,02-20-2024,12-31-2099,
1000012,0,DelphiR2,SKIN | BRADEN SCALE | ACTIVITY,Maps to,3037318,Physical activity Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000112,0,DelphiR2,SKIN | BRADEN SCALE | BRADEN SCALE,Maps to,3036740,Braden scale skin assessment panel,LOINC,Measurement,02-20-2024,12-31-2099,
1000179,0,DelphiR2,SKIN | BRADEN SCALE | BRADEN SCALE Score,Maps to,3035519,Braden scale total score,LOINC,Measurement,02-20-2024,12-31-2099,
1000077,0,DelphiR2,SKIN | BRADEN SCALE | FRICTION AND SHEAR,Maps to,3037347,Friction and shear Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000200,0,DelphiR2,SKIN | BRADEN SCALE | MOBILITY,Maps to,3035206,Physical mobility Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000326,0,DelphiR2,SKIN | BRADEN SCALE | MOISTURE,Maps to,3037022,Moisture exposure Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000045,0,DelphiR2,SKIN | BRADEN SCALE | NUTRITION,Maps to,3035816,Nutrition intake pattern Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000399,0,DelphiR2,SKIN | BRADEN SCALE | SENSORY PERCEPTIONS,Maps to,3036098,Sensory perception Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000126,0,DelphiR2,SKIN | COLOR | GENERAL Skin Color,Has associated finding,4077969,Finding of color of skin,SNOMED,Condition,02-20-2024,12-31-2099,
1000126,0,DelphiR2,SKIN | COLOR | GENERAL Skin Color,Has asso proc,40482944,Assessment of skin color,SNOMED,Procedure,02-20-2024,12-31-2099,
1000126,0,DelphiR2,SKIN | COLOR | GENERAL Skin Color,Maps to,3043970,Color of Skin,LOINC,Measurement,02-20-2024,12-31-2099,
1000126,0,DelphiR2,SKIN | COLOR | GENERAL Skin Color,Maps to,4264810,Color of skin,SNOMED,Observation,02-20-2024,12-31-2099,
1000211,0,DelphiR2,SKIN | FLAP | FLAP TURGIDITY,Is a,4132134,Skin turgor,SNOMED,Observation,02-20-2024,12-31-2099,
1000161,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | FRICTION & SHEAR,Is a,3037347,Friction and shear Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000161,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | FRICTION & SHEAR,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000311,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | MEDICAL DEVICES,Has relat context,4272314,Biomedical device,SNOMED,Device,02-20-2024,12-31-2099,
1000311,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | MEDICAL DEVICES,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000236,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | MOBILITY,Has relat context,4178501,Mobility,SNOMED,Observation,02-20-2024,12-31-2099,
1000236,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | MOBILITY,Is a,3035206,Physical mobility Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000236,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | MOBILITY,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000246,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | NUTRITION,Has relat context,4298503,Nutrition,SNOMED,Observation,02-20-2024,12-31-2099,
1000246,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | NUTRITION,Is a,3035816,Nutrition intake pattern Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000246,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | NUTRITION,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000271,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | PRESSURE ULCER BRADEN SCALE,Maps to,21493166,Pressure injury risk level Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000271,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | PRESSURE ULCER BRADEN SCALE,Subsumes,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000382,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | PRESSURE ULCER BRADEN SCALE SCORE,Is a,3035519,Braden scale total score,LOINC,Measurement,02-20-2024,12-31-2099,
1000382,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | PRESSURE ULCER BRADEN SCALE SCORE,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000280,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | REPOSITIONABILITY,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000376,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | SENSORY PERCEPTION,Has relat context,4190343,Sensory perception,SNOMED,Observation,02-20-2024,12-31-2099,
1000376,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | SENSORY PERCEPTION,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000376,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | SENSORY PERCEPTION,Maps to,3036098,Sensory perception Braden scale,LOINC,Measurement,02-20-2024,12-31-2099,
1000056,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | TISSUE PERFUSION,Has measurement,4090047,Tissue perfusion measure,SNOMED,Measurement,02-20-2024,12-31-2099,
1000056,0,DelphiR2,SKIN | PRESSURE ULCER BRADEN SCALE | TISSUE PERFUSION,Is a,4140903,Braden Q assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
1000395,0,DelphiR2,SKIN | SKIN CARE | GENERAL Skin Care,Maps to,4021165,Skin care,SNOMED,Observation,02-20-2024,12-31-2099,
SOUNDS,0,DelphiR2,SOUNDS,Subsumes,4095625,Exocardial sounds,SNOMED,Observation,02-20-2024,12-31-2099,
SOUNDS,0,DelphiR2,SOUNDS,Subsumes,4199296,Respiratory sounds,SNOMED,Observation,02-20-2024,12-31-2099,
SOUNDS,0,DelphiR2,SOUNDS,Subsumes,4337265,Bowel sounds,SNOMED,Observation,02-20-2024,12-31-2099,
SOUNDS,0,DelphiR2,SOUNDS,Subsumes,42537296,Epigastric sounds,SNOMED,Observation,02-20-2024,12-31-2099,
SPEECH,0,DelphiR2,SPEECH,Has asso proc,44788943,Speech assessment,SNOMED,Procedure,02-20-2024,12-31-2099,
SPEECH,0,DelphiR2,SPEECH,Maps to,4237854,Speech observable,SNOMED,Observation,02-20-2024,12-31-2099,
SPEECH-LANGUAGE PATHOLOGY,0,DelphiR2,SPEECH-LANGUAGE PATHOLOGY,Maps to,40771398,Speech-language pathology History and physical note,LOINC,Note,02-20-2024,12-31-2099,
SPEECH-LANGUAGE PATHOLOGY,0,DelphiR2,SPEECH-LANGUAGE PATHOLOGY,Subsumes,3001238,Speech-language pathology Progress note,LOINC,Note,02-20-2024,12-31-2099,
SPEECH-LANGUAGE PATHOLOGY,0,DelphiR2,SPEECH-LANGUAGE PATHOLOGY,Subsumes,3014527,Speech-language pathology Note,LOINC,Note,02-20-2024,12-31-2099,
SPEECH-LANGUAGE PATHOLOGY,0,DelphiR2,SPEECH-LANGUAGE PATHOLOGY,Subsumes,21491141,Speech-language pathology Flowsheet,LOINC,Note,02-20-2024,12-31-2099,
SPEECH-LANGUAGE PATHOLOGY,0,DelphiR2,SPEECH-LANGUAGE PATHOLOGY,Subsumes,36032037,Speech-language pathology Evaluation note,LOINC,Note,02-20-2024,12-31-2099,
SUBSTANCE,0,DelphiR2,SUBSTANCE,Maps to,4022675,Substance,SNOMED,Observation,02-20-2024,12-31-2099,
SUBSTANCE USE,0,DelphiR2,SUBSTANCE USE,Has asso proc,762506,Assessment of substance use,SNOMED,Procedure,02-20-2024,12-31-2099,
SUBSTANCE USE,0,DelphiR2,SUBSTANCE USE,Maps to,1332816,Substance Use,PPI,Observation,02-20-2024,12-31-2099,
SUBSTANCE USE CRAFFT,0,DelphiR2,SUBSTANCE USE CRAFFT,Has asso proc,762506,Assessment of substance use,SNOMED,Procedure,02-20-2024,12-31-2099,
SUBSTANCE USE CRAFFT,0,DelphiR2,SUBSTANCE USE CRAFFT,Maps to,42536965,CRAFFT Screening Test,SNOMED,Measurement,02-20-2024,12-31-2099,
1000258,0,DelphiR2,Substance Use | Substance Use CRAFFT | Substance Use CRAFFT,Maps to,2869697,Medical and Surgical @ Muscles @ Inspection @ Lower Muscle,ICD10PCS,Procedure,02-20-2024,12-31-2099,
1000258,0,DelphiR2,Substance Use | Substance Use CRAFFT | Substance Use CRAFFT,Maps to,42536965,CRAFFT Screening Test,SNOMED,Measurement,02-20-2024,12-31-2099,
1000258,0,DelphiR2,Substance Use | Substance Use CRAFFT | Substance Use CRAFFT,Subsumes,37310702,"CRAFFT (Car, Relax, Alone, Forget, Family/Friends, Trouble) interview version 2.1",SNOMED,Measurement,02-20-2024,12-31-2099,
1000258,0,DelphiR2,Substance Use | Substance Use CRAFFT | Substance Use CRAFFT,Subsumes,42536966,CRAFFT Screening Test version 2.0,SNOMED,Measurement,02-20-2024,12-31-2099,
1000346,0,DelphiR2,Substance | Alchohol use | Alchohol use,Has asso proc,37016963,Assessment of alcohol use,SNOMED,Procedure,02-20-2024,12-31-2099,
1000346,0,DelphiR2,Substance | Alchohol use | Alchohol use,Maps to,3027199,History of Alcohol use,LOINC,Observation,02-20-2024,12-31-2099,
1000048,0,DelphiR2,Substance | Drug use | Drug use,Has asso proc,37016967,Assessment of drug use,SNOMED,Procedure,02-20-2024,12-31-2099,
1000048,0,DelphiR2,Substance | Drug use | Drug use,Maps to,4229859,Risk control behavior: drug use,SNOMED,Observation,02-20-2024,12-31-2099,
1000048,0,DelphiR2,Substance | Drug use | Drug use,Subsumes,44786860,Drug use [NTDS],LOINC,Observation,02-20-2024,12-31-2099,
1000204,0,DelphiR2,Substance | Tobacco use | Tobacco use,Maps to,3012697,History of Tobacco use,LOINC,Observation,02-20-2024,12-31-2099,
1000204,0,DelphiR2,Substance | Tobacco use | Tobacco use,Maps to,3197200,History of tobacco use,Nebraska Lexicon,Observation,02-20-2024,12-31-2099,
1000204,0,DelphiR2,Substance | Tobacco use | Tobacco use,Subsumes,36303803,Tobacco use duration,LOINC,Observation,02-20-2024,12-31-2099,
1000204,0,DelphiR2,Substance | Tobacco use | Tobacco use,Subsumes,44786669,Lifetime tobacco use,LOINC,Observation,02-20-2024,12-31-2099,
SUCTION,0,DelphiR2,SUCTION,Subsumes,4033232,Aspiration,SNOMED,Procedure,02-20-2024,12-31-2099,
1000109,0,DelphiR2,Suction | Suction | Suction Applied,Is a,4033232,Aspiration,SNOMED,Procedure,02-20-2024,12-31-2099,
1000237,0,DelphiR2,Suction | Suction | Suction Device,Has relat context,2614934,"Tracheal suction catheter, any type other than closed system, each",HCPCS,Device,02-20-2024,12-31-2099,
1000237,0,DelphiR2,Suction | Suction | Suction Device,Has relat context,4232823,Suction equipment,SNOMED,Device,02-20-2024,12-31-2099,
1000237,0,DelphiR2,Suction | Suction | Suction Device,Maps to,36303658,Airway suction device [Type],LOINC,Measurement,02-20-2024,12-31-2099,
1000237,0,DelphiR2,Suction | Suction | Suction Device,Subsumes,3024320,Endotracheal suction catheter types,LOINC,Observation,02-20-2024,12-31-2099,
1000237,0,DelphiR2,Suction | Suction | Suction Device,Subsumes,3043710,Type of Endotracheal suction catheter,LOINC,Measurement,02-20-2024,12-31-2099,
1000398,0,DelphiR2,Suction | Suction | Suction Tolerance,Is a,4033232,Aspiration,SNOMED,Procedure,02-20-2024,12-31-2099,
